Time,Execution Time,,Processor,RAM Size
Thu Nov 26 16:35:09 2020,0.9277439117431641,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:11 2020,1.1229841709136963,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:13 2020,1.0356032848358154,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:15 2020,1.033695936203003,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:17 2020,0.9590640068054199,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:19 2020,1.0661170482635498,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:21 2020,1.0192010402679443,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:23 2020,1.030426025390625,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:25 2020,0.9582791328430176,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:27 2020,1.0826809406280518,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:29 2020,1.0531330108642578,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:31 2020,1.0200681686401367,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:33 2020,0.9334189891815186,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:35 2020,0.9225270748138428,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:37 2020,1.0266869068145752,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:39 2020,0.9790859222412109,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:41 2020,1.0605518817901611,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:43 2020,1.0069303512573242,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:45 2020,0.9342951774597168,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:47 2020,1.026298999786377,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:49 2020,0.9690220355987549,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:51 2020,0.9724411964416504,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:53 2020,0.8938758373260498,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:56 2020,1.1699650287628174,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:57 2020,0.918463945,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:35:59 2020,0.9058382511138916,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:01 2020,0.9499740600585938,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:03 2020,0.9316160678863525,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:05 2020,0.9299428462982178,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:07 2020,0.9233231544494629,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:09 2020,1.0252411365509033,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:11 2020,0.9208509922027588,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
Thu Nov 26 16:36:13 2020,0.8728940486907959,,Quad-core 64-bit ARM Cortex-A72 CPU,4 GB
