Time,Execution Time,,Processor,RAM Size
Thu Nov 26 14:51:52 2020,0.11151385307312012,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:53 2020,0.11517691612243652,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:54 2020,0.11026906967163086,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:55 2020,0.1053628921508789,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:57 2020,0.1083371639251709,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:58 2020,0.10354876518249512,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:51:59 2020,0.10677289962768555,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:00 2020,0.11040806770324707,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:01 2020,0.10854887962341309,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:02 2020,0.10669803619384766,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:03 2020,0.10956883430480957,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:04 2020,0.10701227188110352,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:06 2020,0.11707282066345215,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:07 2020,0.10894894599914551,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:08 2020,0.096491814,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:09 2020,0.1050102710723877,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:10 2020,0.11221790313720703,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:11 2020,0.11371803283691406,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:12 2020,0.1078798770904541,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:13 2020,0.11111927032470703,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:14 2020,0.10994410514831543,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:15 2020,0.11008906364440918,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:17 2020,0.10776805877685547,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:18 2020,0.10772514343261719,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:19 2020,0.10110092163085938,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:20 2020,0.10590314865112305,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:21 2020,0.10113406181335449,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:22 2020,0.11324381828308105,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:23 2020,0.10902905464172363,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:24 2020,0.098386049,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:25 2020,0.1084139347076416,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:27 2020,0.11116814613342285,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:28 2020,0.10066008567810059,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:29 2020,0.10747790336608887,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:30 2020,0.10883712768554688,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:31 2020,0.10445070266723633,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:32 2020,0.10335826873779297,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:33 2020,0.10247397422790527,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:34 2020,0.10411190986633301,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:35 2020,0.10731983184814453,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:37 2020,0.11544013023376465,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:38 2020,0.10720515251159668,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:39 2020,0.10250997543334961,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:40 2020,0.1055300235748291,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:41 2020,0.11150312423706055,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:42 2020,0.11675691604614258,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:43 2020,0.11588239669799805,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:44 2020,0.10641098022460938,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:45 2020,0.11078000068664551,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:47 2020,0.102661133,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:48 2020,0.10861706733703613,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:49 2020,0.10133790969848633,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:50 2020,0.11061406135559082,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:51 2020,0.10325002670288086,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:52 2020,0.10298609733581543,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:53 2020,0.1056511402130127,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:54 2020,0.1143958568572998,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:56 2020,0.10475897789001465,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:57 2020,0.10737109184265137,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:58 2020,0.10980010032653809,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:52:59 2020,0.11017394065856934,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:00 2020,0.10438132286071777,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:01 2020,0.10178422927856445,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:02 2020,0.1027519702911377,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:03 2020,0.11896300315856934,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:04 2020,0.1118626594543457,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:06 2020,0.098300934,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:07 2020,0.10994791984558105,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:08 2020,0.1309828758239746,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:09 2020,0.10840487480163574,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:10 2020,0.22193384170532227,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:11 2020,0.10485696792602539,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:12 2020,0.1055459976196289,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:13 2020,0.099412918,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:15 2020,0.10445117950439453,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:16 2020,0.1080939769744873,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:17 2020,0.10988283157348633,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:18 2020,0.1087491512298584,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:19 2020,0.10821890830993652,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:20 2020,0.10889601707458496,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:21 2020,0.11124801635742188,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:22 2020,0.10091400146484375,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:23 2020,0.10422778129577637,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:25 2020,0.10859179496765137,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:26 2020,0.11098790168762207,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:27 2020,0.11513113975524902,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:28 2020,0.11591601371765137,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:29 2020,0.10732698440551758,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:30 2020,0.10370206832885742,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:31 2020,0.12400102615356445,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:32 2020,0.11682295799255371,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:34 2020,0.10616493225097656,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:35 2020,0.10425901412963867,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:36 2020,0.11055898666381836,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:37 2020,0.10701203346252441,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:38 2020,0.11240506172180176,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:39 2020,0.12213897705078125,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:40 2020,0.10059785842895508,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:41 2020,0.11259102821350098,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:42 2020,0.10535025596618652,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:44 2020,0.10455608367919922,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:45 2020,0.10328984260559082,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:46 2020,0.10025382041931152,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:47 2020,0.10421514511108398,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:48 2020,0.1023249626159668,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:49 2020,0.1004800796508789,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:50 2020,0.11405587196350098,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:51 2020,0.11146688461303711,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:52 2020,0.10990476608276367,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:54 2020,0.10868597030639648,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:55 2020,0.10956382751464844,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:56 2020,0.11365509033203125,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:57 2020,0.098210096,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:58 2020,0.099749088,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:53:59 2020,0.10447311401367188,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:00 2020,0.11132216453552246,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:01 2020,0.10822582244873047,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:02 2020,0.10599517822265625,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:04 2020,0.1144258975982666,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:05 2020,0.11336493492126465,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:06 2020,0.11737489700317383,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:07 2020,0.1018979549407959,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:08 2020,0.11340904235839844,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:09 2020,0.11114072799682617,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:10 2020,0.11228275299072266,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:11 2020,0.098778725,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:13 2020,0.10380125045776367,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:14 2020,0.11783909797668457,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:15 2020,0.10546374320983887,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:16 2020,0.097746134,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:17 2020,0.11230802536010742,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:18 2020,0.10040426254272461,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:19 2020,0.10114312171936035,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:20 2020,0.10337615013122559,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:21 2020,0.11485004425048828,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:23 2020,0.104187012,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:24 2020,0.10452580451965332,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:25 2020,0.11410212516784668,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:26 2020,0.11991405487060547,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:27 2020,0.1015322208404541,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:28 2020,0.10613608360290527,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:29 2020,0.10247135162353516,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:30 2020,0.10403800010681152,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:31 2020,0.10304784774780273,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:33 2020,0.10032916069030762,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:34 2020,0.10230779647827148,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:35 2020,0.10260295867919922,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:36 2020,0.1191411018371582,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:37 2020,0.11107921600341797,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:38 2020,0.11065292358398438,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:39 2020,0.1150658130645752,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:40 2020,0.10458230972290039,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:41 2020,0.10930991172790527,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:43 2020,0.10380983352661133,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:44 2020,0.11031913757324219,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:45 2020,0.10383892059326172,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:46 2020,0.11945104598999023,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:47 2020,0.10762214660644531,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:48 2020,0.10715794563293457,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:49 2020,0.10684895515441895,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:50 2020,0.1015479564666748,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:52 2020,0.1093299388885498,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:53 2020,0.10298705101013184,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:54 2020,0.10674786567687988,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:55 2020,0.1066598892211914,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:56 2020,0.11012983322143555,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:57 2020,0.11259603500366211,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:58 2020,0.1086580753326416,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:54:59 2020,0.11710810661315918,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:00 2020,0.10367703437805176,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:02 2020,0.11840319633483887,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:03 2020,0.10826301574707031,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:04 2020,0.10133218765258789,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:05 2020,0.099467993,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:06 2020,0.11151528358459473,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:07 2020,0.11003708839416504,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:08 2020,0.10766100883483887,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:09 2020,0.11524510383605957,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:10 2020,0.10412812232971191,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:12 2020,0.11424899101257324,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:13 2020,0.10227298736572266,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:14 2020,0.10877704620361328,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:15 2020,0.11234283447265625,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:16 2020,0.10979104042053223,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:17 2020,0.10618782043457031,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:18 2020,0.11280417442321777,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:19 2020,0.11464190483093262,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:21 2020,0.10241389274597168,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:22 2020,0.10551285743713379,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:23 2020,0.11062812805175781,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:24 2020,0.12080526351928711,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:25 2020,0.10471391677856445,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:26 2020,0.12442612648010254,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:27 2020,0.10484814643859863,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:28 2020,0.10151886940002441,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:29 2020,0.1097259521484375,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:31 2020,0.099813938,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:32 2020,0.1048130989074707,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:33 2020,0.10307788848876953,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:34 2020,0.11169195175170898,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:35 2020,0.11983394622802734,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:36 2020,0.10327506065368652,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:37 2020,0.10527205467224121,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:38 2020,0.10442399978637695,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:39 2020,0.11382913589477539,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:41 2020,0.11926102638244629,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:42 2020,0.11261105537414551,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:43 2020,0.11368918418884277,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:44 2020,0.10137486457824707,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:45 2020,0.1005392074584961,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:46 2020,0.10192298889160156,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:47 2020,0.10830020904541016,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:48 2020,0.10933279991149902,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:49 2020,0.1131138801574707,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:51 2020,0.10673999786376953,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:52 2020,0.10303688049316406,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:53 2020,0.11803913116455078,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:54 2020,0.1107327938079834,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:55 2020,0.11412310600280762,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:56 2020,0.098834753,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:57 2020,0.10030484199523926,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:58 2020,0.10664868354797363,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:55:59 2020,0.10716104507446289,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:01 2020,0.12180900573730469,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:02 2020,0.11462903022766113,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:03 2020,0.11132073402404785,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:04 2020,0.10605525970458984,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:05 2020,0.10418891906738281,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
Thu Nov 26 14:56:06 2020,0.098214865,,1.4 GHz Quad-Core Intel Core i5,8 GB 2133 MHz
