Time,Execution Time
Thu Nov 26 15:28:38 2020,0.4138810634613037
Thu Nov 26 15:28:39 2020,0.401961088180542
Thu Nov 26 15:28:41 2020,0.40044593811035156
Thu Nov 26 15:28:42 2020,0.3726041316986084
Thu Nov 26 15:28:44 2020,0.4405059814453125
Thu Nov 26 15:28:45 2020,0.423922061920166
Thu Nov 26 15:28:47 2020,0.40854477882385254
Thu Nov 26 15:28:48 2020,0.4384150505065918
Thu Nov 26 15:28:49 2020,0.39077305793762207
Thu Nov 26 15:28:51 2020,0.42012596130371094
Thu Nov 26 15:28:52 2020,0.4262409210205078
Thu Nov 26 15:28:53 2020,0.18654298782348633
Thu Nov 26 15:28:55 2020,0.17052483558654785
Thu Nov 26 15:28:56 2020,0.19456911087036133
Thu Nov 26 15:28:57 2020,0.20012712478637695
Thu Nov 26 15:28:58 2020,0.2259509563446045
Thu Nov 26 15:28:59 2020,0.20483899116516113
Thu Nov 26 15:29:01 2020,0.38873291015625
Thu Nov 26 15:29:02 2020,0.38553905487060547
Thu Nov 26 15:29:04 2020,0.4223020076751709
Thu Nov 26 15:29:05 2020,0.3728220462799072
Thu Nov 26 15:29:06 2020,0.39736413955688477
Thu Nov 26 15:29:08 2020,0.42773914337158203
Thu Nov 26 15:29:09 2020,0.38382506370544434
Thu Nov 26 15:29:11 2020,0.4138193130493164
Thu Nov 26 15:29:12 2020,0.44333791732788086
Thu Nov 26 15:29:14 2020,0.41686105728149414
Thu Nov 26 15:29:15 2020,0.39524102210998535
Thu Nov 26 15:29:16 2020,0.42560315132141113
Thu Nov 26 15:29:18 2020,0.4304182529449463
Thu Nov 26 15:29:19 2020,0.39072585105895996
Thu Nov 26 15:29:21 2020,0.4415888786315918
Thu Nov 26 15:29:22 2020,0.4033658504486084
Thu Nov 26 15:29:23 2020,0.377971887588501
Thu Nov 26 15:29:25 2020,0.22919201850891113
Thu Nov 26 15:29:26 2020,0.4006767272949219
Thu Nov 26 15:29:28 2020,0.40290188789367676
Thu Nov 26 15:29:29 2020,0.4089810848236084
Thu Nov 26 15:29:30 2020,0.41791486740112305
Thu Nov 26 15:29:32 2020,0.4180011749267578
Thu Nov 26 15:29:33 2020,0.4377729892730713
Thu Nov 26 15:29:35 2020,0.3922848701477051
Thu Nov 26 15:29:36 2020,0.4080619812011719
Thu Nov 26 15:29:37 2020,0.43567681312561035
Thu Nov 26 15:29:39 2020,0.41984105110168457
Thu Nov 26 15:29:40 2020,0.4052910804748535
Thu Nov 26 15:29:42 2020,0.412524938583374
Thu Nov 26 15:29:43 2020,0.3030693531036377
Thu Nov 26 15:29:44 2020,0.43466782569885254
Thu Nov 26 15:29:46 2020,0.421295166015625
Thu Nov 26 15:29:47 2020,0.42693281173706055
Thu Nov 26 15:29:49 2020,0.40369391441345215
Thu Nov 26 15:29:50 2020,0.4477658271789551
Thu Nov 26 15:29:52 2020,0.39214015007019043
Thu Nov 26 15:29:53 2020,0.41022801399230957
Thu Nov 26 15:29:54 2020,0.4369547367095947
Thu Nov 26 15:29:56 2020,0.3701610565185547
Thu Nov 26 15:29:57 2020,0.41974520683288574
Thu Nov 26 15:29:59 2020,0.43872594833374023
Thu Nov 26 15:30:00 2020,0.4023299217224121
Thu Nov 26 15:30:02 2020,0.4300720691680908
Thu Nov 26 15:30:03 2020,0.35822105407714844
Thu Nov 26 15:30:04 2020,0.40669965744018555
Thu Nov 26 15:30:06 2020,0.3933398723602295
Thu Nov 26 15:30:07 2020,0.46665096282958984
Thu Nov 26 15:30:09 2020,0.4099400043487549
Thu Nov 26 15:30:10 2020,0.41175127029418945
Thu Nov 26 15:30:11 2020,0.429760217666626
Thu Nov 26 15:30:13 2020,0.40180182456970215
Thu Nov 26 15:30:14 2020,0.3893108367919922
Thu Nov 26 15:30:16 2020,0.44145894050598145
Thu Nov 26 15:30:17 2020,0.41274094581604004
Thu Nov 26 15:30:19 2020,0.41334009170532227
Thu Nov 26 15:30:20 2020,0.44504594802856445
Thu Nov 26 15:30:21 2020,0.38242197036743164
Thu Nov 26 15:30:23 2020,0.3978252410888672
Thu Nov 26 15:30:24 2020,0.42103123664855957
Thu Nov 26 15:30:26 2020,0.40961289405822754
Thu Nov 26 15:30:27 2020,0.4482078552246094
Thu Nov 26 15:30:29 2020,0.41686105728149414
Thu Nov 26 15:30:30 2020,0.40191102027893066
Thu Nov 26 15:30:31 2020,0.19550108909606934
Thu Nov 26 15:30:32 2020,0.2094271183013916
Thu Nov 26 15:30:34 2020,0.28873395919799805
Thu Nov 26 15:30:35 2020,0.39536118507385254
Thu Nov 26 15:30:36 2020,0.4230377674102783
Thu Nov 26 15:30:58 2020,20.789386987686157
Thu Nov 26 15:31:00 2020,0.41607189178466797
Thu Nov 26 15:31:01 2020,0.42078614234924316
Thu Nov 26 15:31:02 2020,0.3580598831176758
Thu Nov 26 15:31:04 2020,0.37613797187805176
Thu Nov 26 15:31:05 2020,0.32230210304260254
Thu Nov 26 15:31:07 2020,0.3936340808868408
Thu Nov 26 15:31:08 2020,0.3844420909881592
Thu Nov 26 15:31:09 2020,0.39472413063049316
Thu Nov 26 15:31:11 2020,0.3983128070831299
Thu Nov 26 15:31:12 2020,0.4082810878753662
Thu Nov 26 15:31:14 2020,0.35909509658813477
Thu Nov 26 15:31:15 2020,0.4268779754638672
Thu Nov 26 15:31:16 2020,0.39219093322753906
Thu Nov 26 15:31:18 2020,0.3982658386230469
Thu Nov 26 15:31:19 2020,0.45014190673828125
Thu Nov 26 15:31:21 2020,0.3434772491455078
Thu Nov 26 15:31:22 2020,0.40282392501831055
Thu Nov 26 15:31:23 2020,0.4371349811553955
Thu Nov 26 15:31:25 2020,0.41179800033569336
Thu Nov 26 15:31:26 2020,0.4007859230041504
Thu Nov 26 15:31:28 2020,0.44223880767822266
Thu Nov 26 15:31:29 2020,0.43293118476867676
Thu Nov 26 15:31:31 2020,0.40357112884521484
Thu Nov 26 15:31:32 2020,0.41330814361572266
Thu Nov 26 15:31:33 2020,0.424314022064209
Thu Nov 26 15:31:35 2020,0.4192662239074707
Thu Nov 26 15:31:36 2020,0.4383549690246582
Thu Nov 26 15:31:38 2020,0.4172701835632324
Thu Nov 26 15:31:39 2020,0.39510202407836914
Thu Nov 26 15:31:41 2020,0.45893287658691406
Thu Nov 26 15:31:42 2020,0.42397308349609375
Thu Nov 26 15:31:43 2020,0.4114198684692383
Thu Nov 26 15:31:45 2020,0.4172959327697754
Thu Nov 26 15:31:46 2020,0.39734482765197754
Thu Nov 26 15:31:48 2020,0.3958714008331299
Thu Nov 26 15:31:49 2020,0.42655205726623535
Thu Nov 26 15:31:51 2020,0.42115211486816406
Thu Nov 26 15:31:52 2020,0.42313504219055176
Thu Nov 26 15:31:53 2020,0.44155025482177734
Thu Nov 26 15:31:55 2020,0.4006650447845459
Thu Nov 26 15:31:56 2020,0.429110050201416
Thu Nov 26 15:31:58 2020,0.4428291320800781
Thu Nov 26 15:31:59 2020,0.4031667709350586
Thu Nov 26 15:32:01 2020,0.40592098236083984
Thu Nov 26 15:32:02 2020,0.41623783111572266
Thu Nov 26 15:32:03 2020,0.39652013778686523
Thu Nov 26 15:32:05 2020,0.4004981517791748
Thu Nov 26 15:32:06 2020,0.44625401496887207
Thu Nov 26 15:32:08 2020,0.4331381320953369
Thu Nov 26 15:32:09 2020,0.42344117164611816
Thu Nov 26 15:32:11 2020,0.6617031097412109
Thu Nov 26 15:32:12 2020,0.42374229431152344
Thu Nov 26 15:32:14 2020,0.4079909324645996
Thu Nov 26 15:32:15 2020,0.4232919216156006
Thu Nov 26 15:32:16 2020,0.4127979278564453
Thu Nov 26 15:32:18 2020,0.4434349536895752
Thu Nov 26 15:32:19 2020,0.44359397888183594
Thu Nov 26 15:32:21 2020,0.40522074699401855
Thu Nov 26 15:32:22 2020,0.40839195251464844
Thu Nov 26 15:32:24 2020,0.4190540313720703
Thu Nov 26 15:32:25 2020,0.41745686531066895
Thu Nov 26 15:32:26 2020,0.409473180770874
Thu Nov 26 15:32:28 2020,0.39754819869995117
Thu Nov 26 15:32:29 2020,0.5273921489715576
Thu Nov 26 15:32:31 2020,0.40126490592956543
Thu Nov 26 15:32:32 2020,0.4194488525390625
Thu Nov 26 15:32:34 2020,0.41025805473327637
Thu Nov 26 15:32:35 2020,0.40480804443359375
Thu Nov 26 15:32:36 2020,0.4415287971496582
Thu Nov 26 15:32:38 2020,0.31924009323120117
Thu Nov 26 15:32:39 2020,0.41102004051208496
Thu Nov 26 15:32:41 2020,0.40862178802490234
Thu Nov 26 15:32:42 2020,0.4283881187438965
Thu Nov 26 15:32:43 2020,0.41856884956359863
Thu Nov 26 15:32:45 2020,0.4163849353790283
Thu Nov 26 15:32:46 2020,0.4066300392150879
Thu Nov 26 15:32:48 2020,0.39490509033203125
Thu Nov 26 15:32:49 2020,0.43543076515197754
Thu Nov 26 15:32:51 2020,0.4003269672393799
Thu Nov 26 15:32:52 2020,0.4072139263153076
Thu Nov 26 15:32:53 2020,0.4172959327697754
Thu Nov 26 15:32:55 2020,0.4112558364868164
Thu Nov 26 15:32:56 2020,0.40363121032714844
Thu Nov 26 15:32:58 2020,0.42208218574523926
Thu Nov 26 15:32:59 2020,0.39157676696777344
Thu Nov 26 15:33:00 2020,0.4083292484283447
Thu Nov 26 15:33:02 2020,0.4406416416168213
Thu Nov 26 15:33:03 2020,0.41619396209716797
Thu Nov 26 15:33:05 2020,0.39699816703796387
Thu Nov 26 15:33:06 2020,0.43060994148254395
Thu Nov 26 15:33:08 2020,0.39968323707580566
Thu Nov 26 15:33:09 2020,0.3987889289855957
Thu Nov 26 15:33:10 2020,0.4579923152923584
Thu Nov 26 15:33:12 2020,0.4487311840057373
Thu Nov 26 15:33:13 2020,0.39763808250427246
Thu Nov 26 15:33:15 2020,0.42449092864990234
Thu Nov 26 15:33:16 2020,0.3952512741088867
Thu Nov 26 15:33:18 2020,0.4084639549255371
Thu Nov 26 15:33:19 2020,0.4202721118927002
Thu Nov 26 15:33:20 2020,0.43596386909484863
Thu Nov 26 15:33:22 2020,0.4040100574493408
Thu Nov 26 15:33:23 2020,0.4151339530944824
Thu Nov 26 15:33:25 2020,0.3995370864868164
Thu Nov 26 15:33:26 2020,0.3931539058685303
Thu Nov 26 15:33:28 2020,0.41357874870300293
Thu Nov 26 15:33:29 2020,0.43518495559692383
Thu Nov 26 15:33:30 2020,0.427001953125
Thu Nov 26 15:33:32 2020,0.4100961685180664
Thu Nov 26 15:33:33 2020,0.42061901092529297
Thu Nov 26 15:33:35 2020,0.4216887950897217
Thu Nov 26 15:33:36 2020,0.4165761470794678
Thu Nov 26 15:33:37 2020,0.39722681045532227
Thu Nov 26 15:33:39 2020,0.3487558364868164
Thu Nov 26 15:33:40 2020,0.4287688732147217
Thu Nov 26 15:33:42 2020,0.4354407787322998
Thu Nov 26 15:33:43 2020,0.4414839744567871
Thu Nov 26 15:33:45 2020,0.44425487518310547
Thu Nov 26 15:33:46 2020,0.4292464256286621
Thu Nov 26 15:33:47 2020,0.3995499610900879
Thu Nov 26 15:33:49 2020,0.45455408096313477
Thu Nov 26 15:33:50 2020,0.3927891254425049
Thu Nov 26 15:33:52 2020,0.41940903663635254
Thu Nov 26 15:33:53 2020,0.4373047351837158
Thu Nov 26 15:33:55 2020,0.421252965927124
Thu Nov 26 15:33:56 2020,0.44448018074035645
Thu Nov 26 15:33:57 2020,0.4347681999206543
Thu Nov 26 15:33:59 2020,0.42777490615844727
Thu Nov 26 15:34:00 2020,0.4162912368774414
Thu Nov 26 15:34:02 2020,0.41102123260498047
Thu Nov 26 15:34:03 2020,0.4233672618865967
Thu Nov 26 15:34:05 2020,0.4028129577636719
Thu Nov 26 15:34:06 2020,0.43242692947387695
Thu Nov 26 15:34:07 2020,0.4432251453399658
Thu Nov 26 15:34:09 2020,0.4183511734008789
Thu Nov 26 15:34:10 2020,0.42516613006591797
Thu Nov 26 15:34:12 2020,0.406933069229126
Thu Nov 26 15:34:13 2020,0.407595157623291
Thu Nov 26 15:34:15 2020,0.4520421028137207
Thu Nov 26 15:34:16 2020,0.4070920944213867
Thu Nov 26 15:34:17 2020,0.3998119831085205
Thu Nov 26 15:34:19 2020,0.42787623405456543
Thu Nov 26 15:34:20 2020,0.398054838180542
Thu Nov 26 15:34:22 2020,0.4292628765106201
Thu Nov 26 15:34:23 2020,0.4302079677581787
Thu Nov 26 15:34:24 2020,0.2191181182861328
Thu Nov 26 15:34:26 2020,0.41463589668273926
Thu Nov 26 15:34:27 2020,0.43172788619995117
Thu Nov 26 15:34:29 2020,0.39246487617492676
Thu Nov 26 15:34:30 2020,0.4073002338409424
Thu Nov 26 15:34:31 2020,0.42885708808898926
Thu Nov 26 15:34:33 2020,0.33933210372924805
Thu Nov 26 15:34:34 2020,0.3565652370452881
Thu Nov 26 15:34:36 2020,0.38062500953674316
Thu Nov 26 15:34:37 2020,0.36101198196411133
Thu Nov 26 15:34:38 2020,0.41712188720703125
Thu Nov 26 15:34:40 2020,0.41790008544921875
Thu Nov 26 15:34:41 2020,0.4163830280303955
Thu Nov 26 15:34:43 2020,0.37528014183044434
Thu Nov 26 15:34:44 2020,0.4330611228942871
Thu Nov 26 15:34:45 2020,0.4257950782775879
Thu Nov 26 15:34:47 2020,0.4060831069946289
Thu Nov 26 15:34:48 2020,0.4234921932220459
Thu Nov 26 15:34:50 2020,0.39525794982910156
Thu Nov 26 15:34:51 2020,0.40068984031677246
Thu Nov 26 15:34:53 2020,0.42483019828796387
Thu Nov 26 15:34:54 2020,0.3965179920196533
Thu Nov 26 15:34:55 2020,0.4135706424713135
Thu Nov 26 15:34:57 2020,0.4213118553161621
Thu Nov 26 15:34:58 2020,0.42839503288269043
Thu Nov 26 15:35:00 2020,0.40749597549438477
Thu Nov 26 15:35:01 2020,0.4279007911682129
Thu Nov 26 15:35:03 2020,0.44238901138305664
Thu Nov 26 15:35:04 2020,0.44489192962646484
Thu Nov 26 15:35:05 2020,0.42952418327331543
Thu Nov 26 15:35:07 2020,0.4186887741088867
Thu Nov 26 15:35:08 2020,0.42386770248413086
Thu Nov 26 15:35:10 2020,0.42479610443115234
Thu Nov 26 15:35:11 2020,0.3962268829345703
Thu Nov 26 15:35:12 2020,0.3706998825073242
Thu Nov 26 15:35:14 2020,0.44989585876464844
Thu Nov 26 15:35:15 2020,0.4108431339263916
Thu Nov 26 15:35:17 2020,0.4196491241455078
Thu Nov 26 15:35:18 2020,0.43852996826171875
Thu Nov 26 15:35:20 2020,0.40900611877441406
Thu Nov 26 15:35:21 2020,0.3915982246398926
Thu Nov 26 15:35:22 2020,0.39887118339538574
Thu Nov 26 15:35:24 2020,0.4018070697784424
Thu Nov 26 15:35:25 2020,0.4010639190673828
Thu Nov 26 15:35:27 2020,0.3891890048980713
Thu Nov 26 15:35:28 2020,0.4171428680419922
Thu Nov 26 15:35:29 2020,0.4052860736846924
Thu Nov 26 15:35:31 2020,0.45415711402893066
Thu Nov 26 15:35:32 2020,0.40334010124206543
Thu Nov 26 15:35:34 2020,0.41509509086608887
Thu Nov 26 15:35:35 2020,0.4368469715118408
Thu Nov 26 15:35:37 2020,0.4275641441345215
Thu Nov 26 15:35:38 2020,0.43703198432922363
Thu Nov 26 15:35:39 2020,0.39023804664611816
Thu Nov 26 15:35:41 2020,0.4239492416381836
Thu Nov 26 15:35:42 2020,0.41206812858581543
Thu Nov 26 15:35:44 2020,0.4434230327606201
Thu Nov 26 15:35:45 2020,0.41101789474487305
Thu Nov 26 15:35:47 2020,0.4015998840332031
Thu Nov 26 15:35:48 2020,0.42642927169799805
Thu Nov 26 15:35:49 2020,0.41239380836486816
Thu Nov 26 15:35:51 2020,0.40628981590270996
Thu Nov 26 15:35:52 2020,0.42142510414123535
Thu Nov 26 15:35:54 2020,0.39927196502685547
Thu Nov 26 15:35:55 2020,0.4100661277770996
Thu Nov 26 15:35:57 2020,0.42417263984680176
Thu Nov 26 15:35:58 2020,0.4024698734283447
Thu Nov 26 15:35:59 2020,0.41426587104797363
Thu Nov 26 15:36:01 2020,0.4323129653930664
Thu Nov 26 15:36:02 2020,0.3855719566345215
Thu Nov 26 15:36:04 2020,0.34583115577697754
Thu Nov 26 15:36:05 2020,0.4912550449371338
Thu Nov 26 15:36:06 2020,0.40733790397644043
Thu Nov 26 15:36:08 2020,0.4208688735961914
Thu Nov 26 15:36:09 2020,0.4203922748565674
Thu Nov 26 15:36:11 2020,0.4235072135925293
Thu Nov 26 15:36:12 2020,0.4077301025390625
Thu Nov 26 15:36:14 2020,0.4572930335998535
Thu Nov 26 15:36:15 2020,0.44617700576782227
Thu Nov 26 15:36:17 2020,0.3992319107055664
Thu Nov 26 15:36:18 2020,0.4240438938140869
Thu Nov 26 15:36:19 2020,0.38579392433166504
Thu Nov 26 15:36:21 2020,0.413693904876709
Thu Nov 26 15:36:22 2020,0.4258742332458496
Thu Nov 26 15:36:24 2020,0.41394591331481934
Thu Nov 26 15:36:25 2020,0.42105698585510254
Thu Nov 26 15:36:26 2020,0.41405177116394043
Thu Nov 26 15:36:28 2020,0.3954811096191406
Thu Nov 26 15:36:29 2020,0.42621898651123047
Thu Nov 26 15:36:31 2020,0.4476752281188965
Thu Nov 26 15:36:32 2020,0.4061412811279297
Thu Nov 26 15:36:34 2020,0.3981139659881592
Thu Nov 26 15:36:35 2020,0.41652822494506836
Thu Nov 26 15:36:36 2020,0.4242222309112549
Thu Nov 26 15:36:38 2020,0.39793992042541504
Thu Nov 26 15:36:39 2020,0.4151298999786377
Thu Nov 26 15:36:41 2020,0.41916513442993164
Thu Nov 26 15:36:42 2020,0.4333670139312744
Thu Nov 26 15:36:44 2020,0.5994429588317871
Thu Nov 26 15:36:45 2020,0.42844605445861816
Thu Nov 26 15:36:47 2020,0.4394397735595703
Thu Nov 26 15:36:48 2020,0.4406168460845947
Thu Nov 26 15:36:49 2020,0.3751490116119385
Thu Nov 26 15:36:51 2020,0.38091397285461426
Thu Nov 26 15:36:52 2020,0.414949893951416
Thu Nov 26 15:36:54 2020,0.3990042209625244
Thu Nov 26 15:36:55 2020,0.3912088871002197
Thu Nov 26 15:36:56 2020,0.45388174057006836
Thu Nov 26 15:36:58 2020,0.40351390838623047
Thu Nov 26 15:36:59 2020,0.4047989845275879
Thu Nov 26 15:37:01 2020,0.44190502166748047
Thu Nov 26 15:37:02 2020,0.40831494331359863
Thu Nov 26 15:37:04 2020,0.4157679080963135
Thu Nov 26 15:37:05 2020,0.4210357666015625
Thu Nov 26 15:37:06 2020,0.419558048248291
Thu Nov 26 15:37:08 2020,0.43949270248413086
Thu Nov 26 15:37:09 2020,0.4052760601043701
Thu Nov 26 15:37:11 2020,0.4277176856994629
Thu Nov 26 15:37:12 2020,0.4286489486694336
Thu Nov 26 15:37:14 2020,0.44701480865478516
Thu Nov 26 15:37:15 2020,0.4389808177947998
Thu Nov 26 15:37:16 2020,0.40416598320007324
Thu Nov 26 15:37:18 2020,0.41030311584472656
Thu Nov 26 15:37:19 2020,0.41071009635925293
Thu Nov 26 15:37:21 2020,0.40480995178222656
Thu Nov 26 15:37:22 2020,0.41805195808410645
Thu Nov 26 15:37:24 2020,0.4332418441772461
Thu Nov 26 15:37:25 2020,0.3982868194580078
Thu Nov 26 15:37:26 2020,0.4353511333465576
Thu Nov 26 15:37:28 2020,0.38495612144470215
Thu Nov 26 15:37:29 2020,0.4030289649963379
Thu Nov 26 15:37:31 2020,0.4216618537902832
Thu Nov 26 15:37:32 2020,0.4097929000854492
Thu Nov 26 15:37:34 2020,0.394960880279541
Thu Nov 26 15:37:35 2020,0.4133470058441162
Thu Nov 26 15:37:36 2020,0.40707826614379883
Thu Nov 26 15:37:38 2020,0.4111919403076172
Thu Nov 26 15:37:39 2020,0.41313815116882324
Thu Nov 26 15:37:41 2020,0.38018012046813965
Thu Nov 26 15:37:42 2020,0.40289783477783203
Thu Nov 26 15:37:43 2020,0.43370509147644043
Thu Nov 26 15:37:45 2020,0.4021480083465576
Thu Nov 26 15:37:46 2020,0.39618420600891113
Thu Nov 26 15:37:48 2020,0.4349100589752197
Thu Nov 26 15:37:49 2020,0.4061119556427002
Thu Nov 26 15:37:50 2020,0.4116950035095215
Thu Nov 26 15:37:52 2020,0.4410560131072998
Thu Nov 26 15:37:53 2020,0.39813995361328125
Thu Nov 26 15:37:55 2020,0.40256810188293457
Thu Nov 26 15:37:56 2020,0.4253349304199219
Thu Nov 26 15:37:58 2020,0.41402220726013184
Thu Nov 26 15:37:59 2020,0.41851806640625
Thu Nov 26 15:38:00 2020,0.4304389953613281
Thu Nov 26 15:38:02 2020,0.3958747386932373
Thu Nov 26 15:38:03 2020,0.3940439224243164
Thu Nov 26 15:38:05 2020,0.41579413414001465
Thu Nov 26 15:38:06 2020,0.4152340888977051
Thu Nov 26 15:38:08 2020,0.42780494689941406
Thu Nov 26 15:38:09 2020,0.44750189781188965
Thu Nov 26 15:38:10 2020,0.4133267402648926
Thu Nov 26 15:38:12 2020,0.4057791233062744
Thu Nov 26 15:38:13 2020,0.40466904640197754
Thu Nov 26 15:38:15 2020,0.41219091415405273
Thu Nov 26 15:38:16 2020,0.4064328670501709
Thu Nov 26 15:38:18 2020,0.4271528720855713
Thu Nov 26 15:38:19 2020,0.4125840663909912
Thu Nov 26 15:38:20 2020,0.40213918685913086
Thu Nov 26 15:38:22 2020,0.4440021514892578
Thu Nov 26 15:38:23 2020,0.4184749126434326
Thu Nov 26 15:38:25 2020,0.4190330505371094
Thu Nov 26 15:38:26 2020,0.4300191402435303
Thu Nov 26 15:38:27 2020,0.39516592025756836
Thu Nov 26 15:38:29 2020,0.43510007858276367
Thu Nov 26 15:38:30 2020,0.43537402153015137
Thu Nov 26 15:38:32 2020,0.4255490303039551
Thu Nov 26 15:38:33 2020,0.4057762622833252
Thu Nov 26 15:38:35 2020,0.4229609966278076
Thu Nov 26 15:38:36 2020,0.42404699325561523
Thu Nov 26 15:38:37 2020,0.39908385276794434
Thu Nov 26 15:38:39 2020,0.3883678913116455
Thu Nov 26 15:38:40 2020,0.3995959758758545
Thu Nov 26 15:38:42 2020,0.405825138092041
Thu Nov 26 15:38:43 2020,0.4025993347167969
Thu Nov 26 15:38:45 2020,0.42197394371032715
Thu Nov 26 15:38:46 2020,0.41080498695373535
Thu Nov 26 15:38:47 2020,0.4548919200897217
Thu Nov 26 15:38:49 2020,0.39551377296447754
Thu Nov 26 15:38:50 2020,0.4132869243621826
Thu Nov 26 15:38:52 2020,0.41417694091796875
Thu Nov 26 15:38:53 2020,0.4065060615539551
Thu Nov 26 15:38:54 2020,0.42128705978393555
Thu Nov 26 15:38:56 2020,0.4307117462158203
Thu Nov 26 15:38:57 2020,0.4208698272705078
Thu Nov 26 15:38:59 2020,0.4111440181732178
Thu Nov 26 15:39:00 2020,0.43531012535095215
Thu Nov 26 15:39:02 2020,0.4179809093475342
Thu Nov 26 15:39:03 2020,0.4105038642883301
Thu Nov 26 15:39:04 2020,0.42543983459472656
Thu Nov 26 15:39:06 2020,0.41991281509399414
Thu Nov 26 15:39:07 2020,0.3974149227142334
Thu Nov 26 15:39:09 2020,0.422086238861084
Thu Nov 26 15:39:10 2020,0.3876180648803711
Thu Nov 26 15:39:12 2020,0.4182870388031006
Thu Nov 26 15:39:13 2020,0.4384629726409912
Thu Nov 26 15:39:14 2020,0.3528158664703369
Thu Nov 26 15:39:16 2020,0.40520405769348145
Thu Nov 26 15:39:17 2020,0.45418596267700195
Thu Nov 26 15:39:19 2020,0.4113738536834717
Thu Nov 26 15:39:20 2020,0.4268527030944824
Thu Nov 26 15:39:21 2020,0.4064910411834717
Thu Nov 26 15:39:23 2020,0.40339088439941406
Thu Nov 26 15:39:24 2020,0.3511509895324707
Thu Nov 26 15:39:26 2020,0.4341409206390381
Thu Nov 26 15:39:27 2020,0.43577003479003906
Thu Nov 26 15:39:29 2020,0.4258439540863037
Thu Nov 26 15:39:30 2020,0.4442451000213623
Thu Nov 26 15:39:31 2020,0.41768383979797363
Thu Nov 26 15:39:33 2020,0.41971516609191895
Thu Nov 26 15:39:34 2020,0.4240257740020752
Thu Nov 26 15:39:36 2020,0.41617608070373535
Thu Nov 26 15:39:37 2020,0.4107089042663574
Thu Nov 26 15:39:39 2020,0.4037652015686035
Thu Nov 26 15:39:40 2020,0.3988828659057617
Thu Nov 26 15:39:41 2020,0.418428897857666
Thu Nov 26 15:39:43 2020,0.4202706813812256
Thu Nov 26 15:39:44 2020,0.3863377571105957
Thu Nov 26 15:39:46 2020,0.4257838726043701
Thu Nov 26 15:39:47 2020,0.441638708114624
Thu Nov 26 15:39:49 2020,0.4275238513946533
Thu Nov 26 15:39:50 2020,0.4067111015319824
Thu Nov 26 15:39:51 2020,0.449857234954834
Thu Nov 26 15:39:53 2020,0.4087250232696533
Thu Nov 26 15:39:54 2020,0.39507126808166504
Thu Nov 26 15:39:56 2020,0.44926023483276367
Thu Nov 26 15:39:57 2020,0.4138059616088867
Thu Nov 26 15:39:59 2020,0.40993618965148926
Thu Nov 26 15:40:00 2020,0.4246690273284912
Thu Nov 26 15:40:01 2020,0.4065968990325928
Thu Nov 26 15:40:03 2020,0.4007580280303955
Thu Nov 26 15:40:04 2020,0.4451007843017578
Thu Nov 26 15:40:06 2020,0.4538743495941162
Thu Nov 26 15:40:07 2020,0.4027588367462158
Thu Nov 26 15:40:09 2020,0.4569230079650879
Thu Nov 26 15:40:10 2020,0.4439709186553955
Thu Nov 26 15:40:11 2020,0.40221095085144043
Thu Nov 26 15:40:13 2020,0.4273972511291504
Thu Nov 26 15:40:14 2020,0.2865471839904785
Thu Nov 26 15:40:16 2020,0.34659695625305176
Thu Nov 26 15:40:17 2020,0.4329378604888916
Thu Nov 26 15:40:18 2020,0.41937828063964844
Thu Nov 26 15:40:20 2020,0.4227330684661865
Thu Nov 26 15:40:21 2020,0.41005706787109375
