Time,Execution Time,,Processor,RAM Size
Thu Nov 26 13:16:55 2020,0.31664514541625977,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:16:57 2020,0.412492037,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:16:59 2020,0.3880431652069092,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:00 2020,0.40350985527038574,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:01 2020,0.3070638179779053,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:03 2020,0.3033630847930908,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:04 2020,0.28978586196899414,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:06 2020,0.30990004539489746,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:07 2020,0.3059062957763672,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:08 2020,0.305682898,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:10 2020,0.3057079315185547,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:11 2020,0.30596375465393066,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:13 2020,0.30591773986816406,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:14 2020,0.28980422019958496,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:15 2020,0.3080441951751709,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:17 2020,0.37077784538269043,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:18 2020,0.3063967227935791,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:20 2020,0.3050570487976074,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:21 2020,0.3062100410461426,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:22 2020,0.3098151683807373,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:24 2020,0.40690016746520996,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:25 2020,0.32398200035095215,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:27 2020,0.33310627937316895,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:28 2020,0.354093075,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:30 2020,0.3067750930786133,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:31 2020,0.30472803115844727,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:32 2020,0.3009669780731201,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:34 2020,0.3173680305480957,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:35 2020,0.3069911003112793,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:37 2020,0.3057541847229004,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:38 2020,0.28527212142944336,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:40 2020,0.3051750659942627,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:41 2020,0.39608287811279297,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:43 2020,0.2848391532897949,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:44 2020,0.3051478862762451,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:45 2020,0.3057389259338379,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:47 2020,0.43160033226013184,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:48 2020,0.30661988258361816,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:50 2020,0.3010141849517822,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:51 2020,0.2784571647644043,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:53 2020,0.30582118034362793,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:54 2020,0.3034088611602783,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:55 2020,0.30660367012023926,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:57 2020,0.3288228511810303,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:17:58 2020,0.31317925453186035,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:00 2020,0.30481791496276855,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:01 2020,0.5109179019927979,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:03 2020,0.565723181,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:05 2020,0.38272595405578613,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:06 2020,0.30563902854919434,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:08 2020,0.3057279586791992,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:09 2020,0.40810704231262207,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:10 2020,0.27992987632751465,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:12 2020,0.31548476219177246,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:13 2020,0.30512309074401855,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:15 2020,0.30515193939208984,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:16 2020,0.28208279609680176,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:17 2020,0.30710601806640625,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:19 2020,0.3820009231567383,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:20 2020,0.2868778705596924,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:22 2020,0.33098197,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:23 2020,0.2786998748779297,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:24 2020,0.27785611152648926,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:26 2020,0.2747068405151367,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:27 2020,0.4083099365234375,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:29 2020,0.30117082595825195,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:30 2020,0.3125309944152832,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:32 2020,0.3057436943054199,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:33 2020,0.284135103,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:34 2020,0.34732985496520996,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:36 2020,0.31040406227111816,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:37 2020,0.30126380920410156,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:39 2020,0.3323240280151367,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:40 2020,0.30531787872314453,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:41 2020,0.38594794273376465,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:43 2020,0.31824421882629395,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:44 2020,0.3061859607696533,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:46 2020,0.2831888198852539,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:47 2020,0.2824742794036865,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:48 2020,0.2721090316772461,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:50 2020,0.30318188667297363,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:51 2020,0.28410792350769043,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:53 2020,0.4083540439605713,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:54 2020,0.30520009994506836,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:56 2020,0.382213831,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:57 2020,0.39803194999694824,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:18:59 2020,0.30568599700927734,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:00 2020,0.3014991283416748,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:01 2020,0.30461812019348145,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:03 2020,0.33725500106811523,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:04 2020,0.4083290100097656,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:06 2020,0.3615591526031494,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:07 2020,0.43625307083129883,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:09 2020,0.28205084800720215,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:10 2020,0.28159594535827637,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:12 2020,0.4077787399291992,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:13 2020,0.3058958053588867,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:14 2020,0.2823219299316406,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:16 2020,0.3788769245147705,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:17 2020,0.3079068660736084,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:19 2020,0.305279016,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:20 2020,0.40394115447998047,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:22 2020,0.29238295555114746,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:23 2020,0.3314518928527832,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:24 2020,0.3186161518096924,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:26 2020,0.3058297634124756,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:27 2020,0.3057522773742676,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:29 2020,0.3212249279022217,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:30 2020,0.4081380367279053,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:32 2020,0.5935149192810059,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:33 2020,0.3823397159576416,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:35 2020,0.3067049980163574,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:36 2020,0.3776829242706299,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:38 2020,0.30802202224731445,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:39 2020,0.3057570457458496,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:40 2020,0.3058152198791504,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:42 2020,0.47662782669067383,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:44 2020,0.550588846,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:45 2020,0.30564093589782715,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:47 2020,0.28600120544433594,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:48 2020,0.27707695960998535,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:49 2020,0.3219010829925537,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:51 2020,0.3942842483520508,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:52 2020,0.3043241500854492,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:54 2020,0.30309510231018066,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:55 2020,0.30417585372924805,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:57 2020,0.5233218669891357,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:19:58 2020,0.3048710823059082,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:00 2020,0.3079991340637207,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:01 2020,0.3061368465423584,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:02 2020,0.30777430534362793,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:04 2020,0.30638694763183594,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:05 2020,0.30609989166259766,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:07 2020,0.31554603576660156,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:08 2020,0.2810487747192383,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:09 2020,0.27445292472839355,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:11 2020,0.3059868812561035,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:12 2020,0.3006856441497803,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:14 2020,0.2742929458618164,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:15 2020,0.30590200424194336,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:17 2020,0.40374088287353516,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:18 2020,0.5393781661987305,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:20 2020,0.3858661651611328,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:21 2020,0.3174021244049072,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:23 2020,0.28047609329223633,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:24 2020,0.30511999130249023,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:25 2020,0.30641698837280273,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:28 2020,0.3798661231994629,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:29 2020,0.3062300682067871,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:30 2020,0.304473877,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:32 2020,0.37946510314941406,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:33 2020,0.3028442859649658,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:35 2020,0.2796480655670166,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:36 2020,0.30599093437194824,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:37 2020,0.32424402236938477,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:39 2020,0.4164550304412842,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:40 2020,0.40302491188049316,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:42 2020,0.3906121253967285,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:44 2020,0.4079720973968506,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:45 2020,0.3055150508880615,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:46 2020,0.3071479797363281,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:48 2020,0.30521321296691895,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:49 2020,0.3983290195465088,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:51 2020,0.5007379055023193,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:53 2020,0.5172610282897949,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:54 2020,0.5035967826843262,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:56 2020,0.408358097,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:58 2020,0.523345947,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:20:59 2020,0.4169168472290039,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:00 2020,0.323681116,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:02 2020,0.31919002532958984,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:03 2020,0.3795509338378906,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:05 2020,0.38580775260925293,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:06 2020,0.3068549633026123,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:08 2020,0.30736279487609863,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:09 2020,0.27815699577331543,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:11 2020,0.408322811,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:12 2020,0.30499815940856934,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:14 2020,0.3060340881347656,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:15 2020,0.3004910945892334,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:16 2020,0.39208078384399414,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:18 2020,0.4117119312286377,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:19 2020,0.38676095,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:21 2020,0.40924692153930664,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:22 2020,0.41449213,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:24 2020,0.4084033966064453,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:25 2020,0.4079761505126953,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:27 2020,0.2916398048400879,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:28 2020,0.40868401527404785,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:30 2020,0.40874218940734863,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:31 2020,0.4087560176849365,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:33 2020,0.41762590408325195,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:34 2020,0.39954495429992676,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:36 2020,0.30709004402160645,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:37 2020,0.38452816009521484,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:39 2020,0.27877116203308105,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:40 2020,0.30857110023498535,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:41 2020,0.3059079647064209,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:43 2020,0.42648983001708984,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:44 2020,0.28760313987731934,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:46 2020,0.31093502044677734,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:47 2020,0.30581188201904297,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:49 2020,0.3397231101989746,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:50 2020,0.2768988609313965,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:51 2020,0.3236269950866699,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:53 2020,0.2780470848083496,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:54 2020,0.41585731506347656,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:56 2020,0.41355228424072266,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:57 2020,0.3037722110748291,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:21:59 2020,0.27614283561706543,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:00 2020,0.3137352466583252,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:02 2020,0.30609679222106934,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:03 2020,0.3056361675262451,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:04 2020,0.31002211570739746,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:06 2020,0.3057873249053955,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:07 2020,0.30613017082214355,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:09 2020,0.31650400161743164,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:10 2020,0.3030989170074463,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:11 2020,0.40605783462524414,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:13 2020,0.3061378002166748,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:14 2020,0.38677382469177246,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:16 2020,0.30704689025878906,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:17 2020,0.3539278507232666,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:19 2020,0.3874058723449707,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:20 2020,0.3461179733276367,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:22 2020,0.35890793800354004,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:23 2020,0.30598878860473633,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:25 2020,0.3088529109954834,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
Thu Nov 26 13:22:26 2020,0.30538105964660645,,2.5 GHz Dual-Core Intel Core i5,8 GB 1600 MHz
